Account_Number,Customer_Id,Account_type,Account_Status
7387323862,91851221,Savings,Active
7387323863,73670579,Savings,Active
7387323864,17615833,Savings,Inactive
7387323865,66793571,Savings,Active
7387323866,53802863,Checking,Active
7387323867,16904290,Checking,Active
7387323868,12559927,Checking,Inactive
7387323869,54763970,Checking,Active
7387323870,28660125,Checking,Active
7387323871,33965110,Checking,Active
7387323872,72979525,Checking,Active
7387323873,52064496,Checking,Active
7387323874,26275194,Checking,Active
7387323875,79290468,Savings,Active
7387323876,82868935,Checking,Inactive
7387323877,91602097,Savings,Active
7387323878,13647233,Checking,Active
7387323879,90238490,Checking,Active
7387323880,46112845,Savings,Active
7387323881,83338572,Checking,Active
7387323882,45469154,Checking,Active
7387323883,68616949,Savings,Active
7387323884,66314328,Checking,Active
7387323885,23964713,Checking,Active
7387323886,32664333,Checking,Active
7387323887,55041848,Savings,Active
7387323888,59801045,Savings,Active
7387323889,86497618,Checking,Active
7387323890,25067354,Checking,Active
7387323891,96559304,Savings,Active
7387323892,61519887,Checking,Active
7387323893,31133901,Savings,Active
7387323894,48651322,Savings,Inactive
7387323895,44221387,Checking,Active
7387323896,20176504,Checking,Active
7387323897,33831534,Savings,Active
7387323898,69354283,Savings,Active
7387323899,74302848,Savings,Active
7387323900,39294044,Savings,Active
7387323901,36088235,Savings,Active
7387323902,59611359,Savings,Active
7387323903,24549247,Checking,Active
7387323904,43218371,Savings,Active
7387323905,22562261,Checking,Active
7387323906,19204299,Checking,Inactive
7387323907,24004539,Checking,Active
7387323908,33929689,Savings,Active
7387323909,91053718,Savings,Active
7387323910,95636364,Savings,Active
7387323911,23665412,Checking,Active
7387323912,13287825,Savings,Active
7387323913,71932551,Savings,Active
7387323914,94371700,Savings,Active
7387323915,57057160,Savings,Active
7387323916,61200795,Savings,Active
7387323917,67518994,Checking,Active
7387323918,90140826,Checking,Active
7387323919,65576642,Savings,Active
7387323920,37958141,Savings,Active
7387323921,63272205,Savings,Active
7387323922,91943483,Checking,Active
7387323923,57568871,Savings,Active
7387323924,90706189,Savings,Active
7387323925,61422812,Savings,Active
7387323926,42862904,Savings,Active
7387323927,65551651,Checking,Active
7387323928,47200647,Savings,Active
7387323929,25446560,Savings,Active
7387323930,42077100,Savings,Active
7387323931,31298394,Savings,Active
7387323932,49049270,Checking,Active
7387323933,80997014,Savings,Active
7387323934,82498453,Checking,Active
7387323935,90815714,Checking,Active
7387323936,34299880,Checking,Active
7387323937,60997787,Savings,Active
7387323938,83762114,Savings,Inactive
7387323939,25138865,Savings,Active
7387323940,86706745,Savings,Inactive
7387323941,23773152,Savings,Active
7387323942,78391939,Checking,Active
7387323943,21256180,Savings,Inactive
7387323944,22781595,Checking,Active
7387323945,37167573,Savings,Active
7387323946,42216688,Savings,Active
7387323947,93977462,Savings,Active
7387323948,40380172,Savings,Active
7387323949,42304602,Savings,Active
7387323950,93056951,Checking,Active
7387323951,26253300,Checking,Active
7387323952,42983145,Checking,Active
7387323953,21051435,Savings,Active
7387323954,44253714,Savings,Active
7387323955,42783111,Savings,Active
7387323956,55453414,Savings,Active
7387323957,84339131,Savings,Active
7387323958,95727742,Checking,Active
7387323959,56097667,Checking,Active
7387323960,39904555,Checking,Active
7387323961,22413311,Savings,Active
7387323962,73918901,Checking,Active
7387323963,49277220,Checking,Active
7387323964,46304402,Checking,Active
7387323965,73344096,Checking,Inactive
7387323966,70851187,Checking,Active
7387323967,62033434,Savings,Active
7387323968,50547327,Checking,Active
7387323969,21591262,Checking,Active
7387323970,51384526,Checking,Active
7387323971,38959806,Checking,Active
7387323972,74611647,Checking,Active
7387323973,78903706,Checking,Inactive
7387323974,37724280,Checking,Inactive
7387323975,60416133,Checking,Active
7387323976,44346496,Savings,Active
7387323977,29006105,Checking,Active
7387323978,89225176,Checking,Active
7387323979,26887341,Checking,Active
7387323980,31429204,Savings,Active
7387323981,39456864,Savings,Active
7387323982,94979672,Checking,Active
7387323983,25445829,Savings,Active
7387323984,51955078,Savings,Inactive
7387323985,81657803,Savings,Active
7387323986,54657013,Savings,Active
7387323987,36142991,Checking,Active
7387323988,31828026,Checking,Active
7387323989,20024462,Checking,Active
7387323990,14533025,Savings,Active
7387323991,39471725,Savings,Active
7387323992,87142983,Savings,Active
7387323993,17250120,Savings,Active
7387323994,20736844,Savings,Active
7387323995,49034447,Savings,Active
7387323996,92480367,Checking,Active
7387323997,45524032,Checking,Active
7387323998,98964194,Checking,Active
7387323999,45729095,Checking,Active
7387324000,68741552,Checking,Active
7387324001,92291239,Savings,Active
7387324002,10147567,Savings,Active
7387324003,31565170,Checking,Active
7387324004,72088149,Savings,Active
7387324005,36935051,Savings,Active
7387324006,59245649,Checking,Active
7387324007,13141525,Checking,Inactive
7387324008,80758075,Savings,Active
7387324009,50266677,Savings,Active
7387324010,33487775,Savings,Active
7387324011,49461003,Checking,Active
7387324012,64306763,Savings,Inactive
7387324013,91523127,Savings,Active
7387324014,61104255,Checking,Active
7387324015,87299515,Savings,Active
7387324016,42444639,Checking,Inactive
7387324017,27992175,Savings,Active
7387324018,95821127,Checking,Active
7387324019,24870671,Savings,Active
7387324020,38916440,Savings,Active
7387324021,64321656,Checking,Active
7387324022,58875807,Savings,Active
7387324023,59346187,Savings,Inactive
7387324024,54420399,Checking,Active
7387324025,34607703,Savings,Active
7387324026,72401515,Checking,Active
7387324027,15382761,Checking,Active
7387324028,49936710,Checking,Inactive
7387324029,75384651,Savings,Active
7387324030,91424861,Checking,Active
7387324031,38055867,Savings,Active
7387324032,21333082,Checking,Active
7387324033,99249437,Savings,Active
7387324034,95308030,Savings,Inactive
7387324035,98340032,Checking,Active
7387324036,35485218,Savings,Inactive
7387324037,77952803,Savings,Active
7387324038,17936974,Savings,Active
7387324039,77504660,Savings,Active
7387324040,18290161,Savings,Active
7387324041,59674551,Savings,Active
7387324042,42896412,Savings,Active
7387324043,87047330,Checking,Active
7387324044,43190467,Savings,Active
7387324045,50744972,Checking,Active
7387324046,58707645,Savings,Active
7387324047,75737480,Checking,Active
7387324048,63114572,Savings,Active
7387324049,32067943,Savings,Inactive
7387324050,14587842,Savings,Active
7387324051,68237274,Savings,Active
7387324052,57310119,Checking,Active
7387324053,92440254,Savings,Active
7387324054,43043277,Checking,Active
7387324055,94506577,Checking,Active
7387324056,28810855,Checking,Active
7387324057,37855506,Savings,Active
7387324058,16781445,Savings,Active
7387324059,84351197,Checking,Active
7387324060,28172547,Savings,Active
7387324061,74280143,Checking,Active
7387324062,50571433,Savings,Active
7387324063,74555786,Savings,Active
7387324064,24853650,Savings,Active
7387324065,35354764,Checking,Active
7387324066,91045525,Checking,Active
7387324067,79079013,Savings,Active
7387324068,59411261,Checking,Active
7387324069,17886621,Savings,Active
7387324070,42152860,Checking,Active
7387324071,56806226,Checking,Inactive
7387324072,38316941,Savings,Inactive
7387324073,65412011,Savings,Active
7387324074,83095516,Savings,Active
7387324075,22511947,Savings,Active
7387324076,23671986,Savings,Active
7387324077,14940643,Checking,Active
7387324078,57579031,Checking,Active
7387324079,87989495,Savings,Active
7387324080,76793710,Checking,Active
7387324081,75940782,Savings,Inactive
7387324082,82038222,Savings,Active
7387324083,55013078,Savings,Active
7387324084,59190328,Savings,Active
7387324085,60811905,Savings,Active
7387324086,27471920,Checking,Active
7387324087,60686022,Checking,Active
7387324088,15488886,Checking,Active
7387324089,82263970,Checking,Active
7387324090,35845087,Savings,Active
7387324091,20950971,Checking,Active
7387324092,26763850,Savings,Active
7387324093,57185425,Checking,Inactive
7387324094,41125976,Savings,Active
7387324095,22363974,Checking,Active
7387324096,10194517,Savings,Active
7387324097,63167889,Checking,Active
7387324098,45825214,Checking,Active
7387324099,65326104,Checking,Active
7387324100,94907286,Checking,Active
7387324101,73153434,Savings,Active
7387324102,78647424,Checking,Active
7387324103,77045304,Savings,Active
7387324104,89668590,Savings,Active
7387324105,47879839,Checking,Inactive
7387324106,42193003,Checking,Active
7387324107,22399069,Checking,Active
7387324108,27549232,Checking,Active
7387324109,80311198,Savings,Active
7387324110,83449313,Checking,Active
7387324111,43016096,Savings,Active
7387324112,12167699,Savings,Active
7387324113,76166101,Savings,Active
7387324114,86476494,Checking,Active
7387324115,49919798,Checking,Active
7387324116,41745014,Checking,Active
7387324117,83149729,Checking,Active
7387324118,84619662,Checking,Active
7387324119,70137025,Savings,Active
7387324120,59015064,Savings,Active
7387324121,86331351,Checking,Active
7387324122,44319811,Savings,Active
7387324123,92685019,Checking,Active
7387324124,64908577,Savings,Active
7387324125,12047823,Checking,Active
7387324126,33383534,Checking,Active
7387324127,98262864,Checking,Active
7387324128,75754203,Checking,Active
7387324129,67587693,Checking,Active
7387324130,90506712,Savings,Active
7387324131,24116782,Savings,Active
7387324132,33320471,Savings,Active
7387324133,57975711,Savings,Active
7387324134,43101999,Savings,Inactive
7387324135,62773801,Checking,Active
7387324136,50810672,Checking,Active
7387324137,75294826,Savings,Active
7387324138,88766326,Checking,Active
7387324139,25083655,Savings,Active
7387324140,21544041,Checking,Active
7387324141,83564573,Checking,Active
7387324142,21330399,Savings,Inactive
7387324143,51506123,Checking,Active
7387324144,45754727,Checking,Active
7387324145,37743762,Savings,Active
7387324146,62804505,Savings,Active
7387324147,97928154,Savings,Active
7387324148,76105630,Savings,Inactive
7387324149,16088821,Checking,Active
7387324150,19007720,Savings,Active
7387324151,29414944,Checking,Active
7387324152,50386342,Savings,Inactive
7387324153,25095339,Checking,Active
7387324154,32536331,Savings,Active
7387324155,14755906,Checking,Inactive
7387324156,82638437,Checking,Active
7387324157,37148743,Checking,Active
7387324158,60841660,Savings,Inactive
7387324159,86102102,Checking,Active
7387324160,75056396,Checking,Active
7387324161,58908622,Checking,Active
7387324162,33015747,Checking,Active
7387324163,58243478,Savings,Active
7387324164,36462704,Savings,Active
7387324165,89644363,Checking,Active
7387324166,94059751,Checking,Active
7387324167,66196369,Checking,Active
7387324168,38245953,Savings,Active
7387324169,29100752,Savings,Active
7387324170,55140838,Checking,Active
7387324171,93216652,Checking,Active
7387324172,71895179,Checking,Active
7387324173,39816406,Savings,Active
7387324174,12342238,Savings,Inactive
7387324175,30487115,Checking,Active
7387324176,71157367,Checking,Active
7387324177,73445829,Savings,Active
7387324178,74659602,Savings,Inactive
7387324179,24487922,Savings,Active
7387324180,60629857,Savings,Active
7387324181,26646573,Checking,Inactive
7387324182,93739129,Savings,Inactive
7387324183,56919989,Checking,Active
7387324184,48493800,Checking,Active
7387324185,62303578,Savings,Inactive
7387324186,53754586,Checking,Active
7387324187,54882061,Checking,Active
7387324188,18458310,Savings,Active
7387324189,53636573,Savings,Active
7387324190,71882843,Savings,Active
7387324191,20188045,Checking,Active
7387324192,77276539,Checking,Active
7387324193,18513850,Savings,Inactive
7387324194,10790747,Savings,Active
7387324195,43675672,Checking,Active
7387324196,63066319,Checking,Active
7387324197,29087041,Checking,Active
7387324198,74751764,Checking,Active
7387324199,22810571,Checking,Active
7387324200,39596284,Checking,Active
7387324201,12759171,Savings,Inactive
7387324202,39225561,Checking,Active
7387324203,87404732,Savings,Active
7387324204,92694813,Savings,Active
7387324205,62188150,Savings,Active
7387324206,27726944,Checking,Inactive
7387324207,71344410,Checking,Active
7387324208,34740661,Savings,Active
7387324209,56796414,Savings,Active
7387324210,89414080,Savings,Active
7387324211,70208775,Savings,Active
7387324212,58330873,Checking,Active
7387324213,62242865,Checking,Active
7387324214,78618349,Savings,Active
7387324215,87765093,Savings,Active
7387324216,87427595,Savings,Active
7387324217,79195149,Checking,Active
7387324218,23584048,Checking,Active
7387324219,44972008,Savings,Active
7387324220,51939448,Savings,Active
7387324221,77999697,Savings,Inactive
7387324222,25651533,Savings,Active
7387324223,29327252,Checking,Active
7387324224,91123396,Checking,Active
7387324225,78675924,Savings,Inactive
7387324226,73284383,Savings,Inactive
7387324227,74483727,Checking,Active
7387324228,93188384,Savings,Inactive
7387324229,11930034,Checking,Active
7387324230,52885213,Checking,Active
7387324231,33509659,Checking,Active
7387324232,47330761,Checking,Active
7387324233,35582837,Checking,Inactive
7387324234,30007592,Checking,Inactive
7387324235,24678592,Savings,Active
7387324236,46398229,Savings,Inactive
7387324237,24664397,Savings,Inactive
7387324238,28575941,Checking,Active
7387324239,30540661,Savings,Active
7387324240,31485896,Checking,Active
7387324241,50098771,Savings,Active
7387324242,41219166,Savings,Active
7387324243,98442503,Checking,Active
7387324244,36972472,Checking,Active
7387324245,55758812,Savings,Active
7387324246,22949043,Savings,Active
7387324247,94221380,Savings,Active
7387324248,11470040,Checking,Active
7387324249,96245126,Savings,Active
7387324250,92176292,Savings,Active
7387324251,27796229,Checking,Active
7387324252,40474685,Checking,Active
7387324253,79925471,Savings,Active
7387324254,44925597,Savings,Active
7387324255,65410287,Savings,Active
7387324256,45462260,Checking,Active
7387324257,31786528,Savings,Active
7387324258,90686431,Checking,Active
7387324259,83026677,Savings,Active
